"headshot_url","full_name","season","team_logo_espn","Plays","EPA_pct","CPOE_pct","DVOA_pct","DYAR_pct","PFF_pct","qbr_pct","sack_rate_pct","air_yards_pct","cp_pct","recv_pct","pblk_pct","pa_pct","EPA","CPOE","DVOA","DYAR","PFF","qbr_total","sack_rate","air_yards","cp","grades_recv","grades_pblk","pa","team_wordmark"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROD339293.png","Aaron Rodgers","2018","https://a.espncdn.com/i/teamlogos/nfl/500/gb.png","721","65.4574132492114","37.4741200828157","61.4432989690722","72.1649484536082","90.3092783505155","53.1958762886598","74.9211356466877","69.3581780538302","74.120082815735","40.4123711340206","96.0824742268041","74.4329896907217","0.129076215377073","-0.593552154043446","0.081","817","89","58","0.0684357541899441","8.80840336134454","0.652892043279565","72.7","88.4","25","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/GB.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROD339293.png","Aaron Rodgers","2019","https://a.espncdn.com/i/teamlogos/nfl/500/gb.png","678","68.4542586750789","49.0683229813665","64.3298969072165","70.9278350515464","75.8762886597938","38.7628865979381","45.583596214511","69.9792960662526","71.4285714285714","26.3917525773196","77.1134020618557","21.6494845360825","0.136292213857383","0.659903440776811","0.09","794","81.4","52.5","0.0532544378698225","8.81338028169014","0.649534794588514","69.7","80.8","19.5625","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/GB.png"
"https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/8439.png","Aaron Rodgers","2020","https://a.espncdn.com/i/teamlogos/nfl/500/gb.png","609","99.0536277602524","97.9296066252588","95.2577319587629","95.4639175257732","99.1752577319588","99.5876288659794","8.2018927444795","32.9192546583851","89.0269151138716","73.8144329896907","72.3711340206186","55.4639175257732","0.361910235922163","7.19880256169808","0.337","1649","94.5","84.3","0.033112582781457","7.90630975143403","0.670526944442899","79.3","80","23.0625","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/GB.png"
"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hh8azxeqpydxofvo0suc","Aaron Rodgers","2021","https://a.espncdn.com/i/teamlogos/nfl/500/gb.png","609","93.8485804416404","93.167701863354","91.340206185567","93.1958762886598","91.1340206185567","81.8556701030928","37.0662460567823","24.4306418219462","80.5383022774327","82.4742268041237","44.5360824742268","56.9072164948454","0.257017194383894","5.83406326525352","0.278","1511","90","68.8","0.0495867768595041","7.72348484848485","0.659306426170994","81.3","73.8","21.8235294117647","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/GB.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI031126.png","Alex Smith","2006","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","530","13.2492113564669","35.6107660455487","16.701030927835","15.4639175257732","3.29896907216495","17.9381443298969","79.8107255520505","31.8840579710145","31.6770186335404","38.7628865979381","81.6494845360825","80.4123711340206","-0.056303231284426","-0.833814058985029","-0.16","-147","49.5","44.4","0.0718446601941748","7.87699316628702","0.618727750979461","72.3","82.2","25.75","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI031126.png","Alex Smith","2009","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","425","18.6119873817035","27.1221532091097","11.340206185567","12.3711340206186","48.2474226804124","12.7835051546392","43.5331230283912","6.00414078674948","52.7950310559006","13.8144329896907","63.2989690721649","7.01030927835052","-0.0334254637669051","-1.57630755553232","-0.195","-210","71","41.8","0.0525059665871122","6.89159891598916","0.632842965362486","66","78","17.5625","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI031126.png","Alex Smith","2010","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","391","23.9747634069401","22.1532091097308","21.6494845360825","21.6494845360825","19.1752577319588","17.1134020618557","69.0851735015773","15.9420289855072","48.4472049689441","10.9278350515464","25.5670103092783","41.2371134020619","-0.00923011790922618","-2.12983585535044","-0.122","-26","60.9","43.8","0.0647668393782383","7.49852507374631","0.629732093493263","64.9","69.1","21.625","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI031126.png","Alex Smith","2011","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","551","43.6908517350158","35.8178053830228","51.5463917525773","50.1030927835052","75.8762886597938","44.7422680412371","89.589905362776","19.8757763975155","40.3726708074534","34.4329896907216","11.7525773195876","0.824742268041237","0.0566813468924789","-0.811013320364209","0.033","448","81.4","54.5","0.0813308687615527","7.60898876404494","0.624362954874071","71.5","64.7","14.3125","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI031126.png","Alex Smith","2013","https://a.espncdn.com/i/teamlogos/nfl/500/kc.png","642","50.9463722397476","18.8405797101449","37.9381443298969","40.2061855670103","40.8247422680412","19.7938144329897","63.7223974763407","3.31262939958592","67.287784679089","9.48453608247423","52.9896907216495","17.1134020618557","0.079283578658821","-2.50416960514767","-0.037","262","68.8","45","0.0627009646302251","6.67063492063492","0.644760005910632","64.1","75.6","19.0625","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/KC.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI031126.png","Alex Smith","2014","https://a.espncdn.com/i/teamlogos/nfl/500/kc.png","583","69.8738170347003","29.399585921325","52.9896907216495","52.7835051546392","52.3711340206186","37.1134020618557","86.9085173501577","0.20703933747412","93.5817805383023","25.1546391752577","26.8041237113402","7.01030927835052","0.141406080044949","-1.32050865509531","0.041","493","72.9","52","0.0782608695652174","5.82327586206897","0.677678770761479","69.2","69.5","17.5625","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/KC.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI031126.png","Alex Smith","2015","https://a.espncdn.com/i/teamlogos/nfl/500/kc.png","622","57.8864353312303","40.1656314699793","51.340206185567","51.7525773195876","32.1649484536082","61.6494845360825","83.7539432176656","4.34782608695652","88.6128364389234","35.8762886597938","15.8762886597938","9.27835051546392","0.102527277949408","-0.218025766637014","0.03","468","66.2","61.1","0.0745033112582782","6.75106382978723","0.669571562014196","71.8","66.5","17.9375","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/KC.png"
"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI031126.png","Alex Smith","2016","https://a.espncdn.com/i/teamlogos/nfl/500/kc.png","569","55.3627760252366","63.768115942029","65.1546391752577","63.2989690721649","61.2371134020619","60.2061855670103","38.4858044164038","4.55486542443064","82.4016563146998","43.0927835051546","81.0309278350515","20.6185567010309","0.091547165419881","1.94999897231658","0.094","688","76","60.8","0.0501792114695341","6.75409836065574","0.663833343610168","73.3","81.9","19.4375","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/KC.png"
